#   frequency            amplitude spectral density
   5.5687196e-02   2.1689157e-04
   5.5763168e-02   2.1687755e-04
   5.5839139e-02   2.1686372e-04
   5.5915111e-02   2.1685010e-04
   5.5991083e-02   2.1683667e-04
   5.6067054e-02   2.1682344e-04
   5.6143026e-02   2.1681040e-04
   5.6218997e-02   2.1679756e-04
   5.6294969e-02   2.1678491e-04
   5.6370941e-02   2.1677245e-04
   5.6446912e-02   2.1676019e-04
   5.6522884e-02   2.1674811e-04
   5.6598855e-02   2.1673623e-04
   5.6674827e-02   2.1672453e-04
   5.6750799e-02   2.1671302e-04
   5.6826770e-02   2.1670170e-04
   5.6902742e-02   2.1669056e-04
   5.6978714e-02   2.1667961e-04
   5.7054685e-02   2.1666885e-04
   5.7130657e-02   2.1665826e-04
   5.7206628e-02   2.1664786e-04
   5.7282600e-02   2.1663764e-04
   5.7358572e-02   2.1662761e-04
   5.7434543e-02   2.1661775e-04
   5.7510515e-02   2.1660807e-04
   5.7586486e-02   2.1659857e-04
   5.7662458e-02   2.1658924e-04
   5.7738430e-02   2.1658009e-04
   5.7814401e-02   2.1657112e-04
   5.7890373e-02   2.1656232e-04
   5.7966345e-02   2.1655370e-04
   5.8042316e-02   2.1654525e-04
   5.8118288e-02   2.1653697e-04
   5.8194259e-02   2.1652886e-04
   5.8270231e-02   2.1652092e-04
   5.8346203e-02   2.1651315e-04
   5.8422174e-02   2.1650555e-04
   5.8498146e-02   2.1649812e-04
   5.8574118e-02   2.1649086e-04
   5.8650089e-02   2.1648376e-04
   5.8726061e-02   2.1647682e-04
   5.8802032e-02   2.1647006e-04
   5.8878004e-02   2.1646345e-04
   5.8953976e-02   2.1645701e-04
   5.9029947e-02   2.1645073e-04
   5.9105919e-02   2.1644461e-04
   5.9181890e-02   2.1643865e-04
   5.9257862e-02   2.1643286e-04
   5.9333834e-02   2.1642722e-04
   5.9409805e-02   2.1642174e-04
   5.9485777e-02   2.1641642e-04
   5.9561749e-02   2.1641125e-04
   5.9637720e-02   2.1640624e-04
   5.9713692e-02   2.1640139e-04
   5.9789663e-02   2.1639669e-04
   5.9865635e-02   2.1639215e-04
   5.9941607e-02   2.1638775e-04
   6.0017578e-02   2.1638351e-04
   6.0093550e-02   2.1637943e-04
   6.0169522e-02   2.1637549e-04
   6.0245493e-02   2.1637171e-04
   6.0321465e-02   2.1636807e-04
   6.0397436e-02   2.1636458e-04
   6.0473408e-02   2.1636124e-04
   6.0549380e-02   2.1635805e-04
   6.0625351e-02   2.1635501e-04
   6.0701323e-02   2.1635211e-04
   6.0777294e-02   2.1634936e-04
   6.0853266e-02   2.1634675e-04
   6.0929238e-02   2.1634429e-04
   6.1005209e-02   2.1634197e-04
   6.1081181e-02   2.1633979e-04
   6.1157153e-02   2.1633776e-04
   6.1233124e-02   2.1633586e-04
   6.1309096e-02   2.1633411e-04
   6.1385067e-02   2.1633250e-04
   6.1461039e-02   2.1633103e-04
   6.1537011e-02   2.1632970e-04
   6.1612982e-02   2.1632851e-04
   6.1688954e-02   2.1632745e-04
   6.1764925e-02   2.1632653e-04
   6.1840897e-02   2.1632575e-04
   6.1916869e-02   2.1632511e-04
   6.1992840e-02   2.1632460e-04
   6.2068812e-02   2.1632423e-04
   6.2144784e-02   2.1632399e-04
   6.2220755e-02   2.1632388e-04
   6.2296727e-02   2.1632391e-04
   6.2372698e-02   2.1632407e-04
   6.2448670e-02   2.1632436e-04
   6.2524642e-02   2.1632479e-04
   6.2600613e-02   2.1632535e-04
   6.2676585e-02   2.1632603e-04
   6.2752557e-02   2.1632685e-04
   6.2828528e-02   2.1632779e-04
   6.2904500e-02   2.1632887e-04
   6.2980471e-02   2.1633007e-04
   6.3056443e-02   2.1633141e-04
   6.3132415e-02   2.1633287e-04
   6.3208386e-02   2.1633445e-04
   6.3284358e-02   2.1633616e-04
   6.3360329e-02   2.1633800e-04
   6.3436301e-02   2.1633997e-04
   6.3512273e-02   2.1634206e-04
   6.3588244e-02   2.1634427e-04
   6.3664216e-02   2.1634661e-04
   6.3740188e-02   2.1634907e-04
   6.3816159e-02   2.1635166e-04
   6.3892131e-02   2.1635437e-04
   6.3968102e-02   2.1635720e-04
   6.4044074e-02   2.1636015e-04
   6.4120046e-02   2.1636322e-04
   6.4196017e-02   2.1636642e-04
   6.4271989e-02   2.1636973e-04
   6.4347960e-02   2.1637317e-04
   6.4423932e-02   2.1637672e-04
   6.4499904e-02   2.1638040e-04
   6.4575875e-02   2.1638419e-04
   6.4651847e-02   2.1638811e-04
   6.4727819e-02   2.1639214e-04
   6.4803790e-02   2.1639629e-04
   6.4879762e-02   2.1640055e-04
   6.4955733e-02   2.1640494e-04
   6.5031705e-02   2.1640944e-04
   6.5107677e-02   2.1641406e-04
   6.5183648e-02   2.1641879e-04
   6.5259620e-02   2.1642364e-04
   6.5335592e-02   2.1642861e-04
   6.5411563e-02   2.1643369e-04
   6.5487535e-02   2.1643889e-04
   6.5563506e-02   2.1644420e-04
   6.5639478e-02   2.1644963e-04
   6.5715450e-02   2.1645517e-04
   6.5791421e-02   2.1646083e-04
   6.5867393e-02   2.1646661e-04
   6.5943364e-02   2.1647249e-04
   6.6019336e-02   2.1647849e-04
   6.6095308e-02   2.1648461e-04
   6.6171279e-02   2.1649084e-04
   6.6247251e-02   2.1649719e-04
   6.6323223e-02   2.1650365e-04
   6.6399194e-02   2.1651022e-04
   6.6475166e-02   2.1651691e-04
   6.6551137e-02   2.1652372e-04
   6.6627109e-02   2.1653064e-04
   6.6703081e-02   2.1653768e-04
   6.6779052e-02   2.1654484e-04
   6.6855024e-02   2.1655211e-04
   6.6930996e-02   2.1655950e-04
   6.7006967e-02   2.1656701e-04
   6.7082939e-02   2.1657464e-04
   6.7158910e-02   2.1658239e-04
   6.7234882e-02   2.1659027e-04
   6.7310854e-02   2.1659827e-04
   6.7386825e-02   2.1660640e-04
   6.7462797e-02   2.1661466e-04
   6.7538768e-02   2.1662305e-04
   6.7614740e-02   2.1663158e-04
   6.7690712e-02   2.1664025e-04
   6.7766683e-02   2.1664907e-04
   6.7842655e-02   2.1665803e-04
   6.7918627e-02   2.1666716e-04
   6.7994598e-02   2.1667646e-04
   6.8070570e-02   2.1668593e-04
   6.8146541e-02   2.1669561e-04
   6.8222513e-02   2.1670549e-04
   6.8298485e-02   2.1671560e-04
   6.8374456e-02   2.1672598e-04
   6.8450428e-02   2.1673666e-04
   6.8526399e-02   2.1674768e-04
   6.8602371e-02   2.1675913e-04
   6.8678343e-02   2.1677108e-04
   6.8754314e-02   2.1678369e-04
   6.8830286e-02   2.1679715e-04
   6.8906258e-02   2.1681179e-04
   6.8982229e-02   2.1682813e-04
   6.9058201e-02   2.1684714e-04
   6.9134172e-02   2.1687069e-04
   6.9210144e-02   2.1690311e-04
   6.9286116e-02   2.1695705e-04
   6.9362087e-02   2.1709176e-04
   6.9438059e-02   2.2019030e-04
   6.9514031e-02   2.1654653e-04
   6.9590002e-02   2.1671723e-04
   6.9665974e-02   2.1677821e-04
   6.9741945e-02   2.1681358e-04
   6.9817917e-02   2.1683903e-04
   6.9893889e-02   2.1685964e-04
   6.9969860e-02   2.1687754e-04
   7.0045832e-02   2.1689380e-04
   7.0121803e-02   2.1690900e-04
   7.0197775e-02   2.1692348e-04
   7.0273747e-02   2.1693748e-04
   7.0349718e-02   2.1695113e-04
   7.0425690e-02   2.1696453e-04
   7.0501662e-02   2.1697776e-04
   7.0577633e-02   2.1699087e-04
   7.0653605e-02   2.1700390e-04
   7.0729576e-02   2.1701688e-04
   7.0805548e-02   2.1702983e-04
   7.0881520e-02   2.1704277e-04
   7.0957491e-02   2.1705571e-04
   7.1033463e-02   2.1706867e-04
   7.1109435e-02   2.1708166e-04
   7.1185406e-02   2.1709468e-04
   7.1261378e-02   2.1710774e-04
   7.1337349e-02   2.1712085e-04
   7.1413321e-02   2.1713400e-04
   7.1489293e-02   2.1714721e-04
   7.1565264e-02   2.1716048e-04
   7.1641236e-02   2.1717381e-04
   7.1717207e-02   2.1718720e-04
   7.1793179e-02   2.1720065e-04
   7.1869151e-02   2.1721417e-04
   7.1945122e-02   2.1722776e-04
   7.2021094e-02   2.1724142e-04
   7.2097066e-02   2.1725514e-04
   7.2173037e-02   2.1726894e-04
   7.2249009e-02   2.1728281e-04
   7.2324980e-02   2.1729675e-04
   7.2400952e-02   2.1731077e-04
   7.2476924e-02   2.1732486e-04
   7.2552895e-02   2.1733902e-04
   7.2628867e-02   2.1735326e-04
   7.2704838e-02   2.1736757e-04
   7.2780810e-02   2.1738196e-04
   7.2856782e-02   2.1739642e-04
   7.2932753e-02   2.1741096e-04
   7.3008725e-02   2.1742558e-04
   7.3084697e-02   2.1744027e-04
   7.3160668e-02   2.1745504e-04
   7.3236640e-02   2.1746989e-04
   7.3312611e-02   2.1748481e-04
   7.3388583e-02   2.1749981e-04
   7.3464555e-02   2.1751488e-04
   7.3540526e-02   2.1753003e-04
   7.3616498e-02   2.1754526e-04
   7.3692470e-02   2.1756056e-04
   7.3768441e-02   2.1757595e-04
   7.3844413e-02   2.1759140e-04
   7.3920384e-02   2.1760694e-04
   7.3996356e-02   2.1762255e-04
   7.4072328e-02   2.1763824e-04
   7.4148299e-02   2.1765400e-04
   7.4224271e-02   2.1766984e-04
   7.4300242e-02   2.1768576e-04
   7.4376214e-02   2.1770175e-04
   7.4452186e-02   2.1771782e-04
   7.4528157e-02   2.1773397e-04
   7.4604129e-02   2.1775019e-04
   7.4680101e-02   2.1776648e-04
   7.4756072e-02   2.1778286e-04
   7.4832044e-02   2.1779931e-04
   7.4908015e-02   2.1781583e-04
   7.4983987e-02   2.1783243e-04
   7.5059959e-02   2.1784910e-04
   7.5135930e-02   2.1786585e-04
   7.5211902e-02   2.1788268e-04
   7.5287873e-02   2.1789958e-04
   7.5363845e-02   2.1791656e-04
   7.5439817e-02   2.1793361e-04
   7.5515788e-02   2.1795073e-04
   7.5591760e-02   2.1796793e-04
   7.5667732e-02   2.1798520e-04
   7.5743703e-02   2.1800255e-04
   7.5819675e-02   2.1801997e-04
   7.5895646e-02   2.1803747e-04
   7.5971618e-02   2.1805504e-04
   7.6047590e-02   2.1807268e-04
   7.6123561e-02   2.1809040e-04
   7.6199533e-02   2.1810819e-04
   7.6275505e-02   2.1812606e-04
   7.6351476e-02   2.1814400e-04
   7.6427448e-02   2.1816201e-04
   7.6503419e-02   2.1818009e-04
   7.6579391e-02   2.1819825e-04
   7.6655363e-02   2.1821648e-04
   7.6731334e-02   2.1823478e-04
   7.6807306e-02   2.1825316e-04
   7.6883277e-02   2.1827161e-04
   7.6959249e-02   2.1829013e-04
   7.7035221e-02   2.1830872e-04
   7.7111192e-02   2.1832739e-04
   7.7187164e-02   2.1834612e-04
   7.7263136e-02   2.1836493e-04
   7.7339107e-02   2.1838381e-04
   7.7415079e-02   2.1840276e-04
   7.7491050e-02   2.1842179e-04
   7.7567022e-02   2.1844088e-04
   7.7642994e-02   2.1846005e-04
   7.7718965e-02   2.1847929e-04
   7.7794937e-02   2.1849859e-04
   7.7870909e-02   2.1851797e-04
   7.7946880e-02   2.1853742e-04
   7.8022852e-02   2.1855695e-04
   7.8098823e-02   2.1857654e-04
   7.8174795e-02   2.1859620e-04
   7.8250767e-02   2.1861593e-04
   7.8326738e-02   2.1863573e-04
   7.8402710e-02   2.1865561e-04
   7.8478681e-02   2.1867555e-04
   7.8554653e-02   2.1869556e-04
   7.8630625e-02   2.1871564e-04
   7.8706596e-02   2.1873579e-04
   7.8782568e-02   2.1875602e-04
   7.8858540e-02   2.1877631e-04
   7.8934511e-02   2.1879667e-04
   7.9010483e-02   2.1881710e-04
   7.9086454e-02   2.1883759e-04
   7.9162426e-02   2.1885816e-04
   7.9238398e-02   2.1887880e-04
   7.9314369e-02   2.1889950e-04
   7.9390341e-02   2.1892028e-04
   7.9466312e-02   2.1894112e-04
   7.9542284e-02   2.1896203e-04
   7.9618256e-02   2.1898301e-04
   7.9694227e-02   2.1900406e-04
   7.9770199e-02   2.1902517e-04
   7.9846171e-02   2.1904636e-04
   7.9922142e-02   2.1906761e-04
   7.9998114e-02   2.1908893e-04
   8.0074085e-02   2.1911032e-04
   8.0150057e-02   2.1913177e-04
   8.0226029e-02   2.1915329e-04
   8.0302000e-02   2.1917488e-04
   8.0377972e-02   2.1919654e-04
   8.0453944e-02   2.1921827e-04
   8.0529915e-02   2.1924006e-04
   8.0605887e-02   2.1926192e-04
   8.0681858e-02   2.1928384e-04
   8.0757830e-02   2.1930584e-04
   8.0833802e-02   2.1932790e-04
   8.0909773e-02   2.1935002e-04
   8.0985745e-02   2.1937222e-04
   8.1061716e-02   2.1939448e-04
   8.1137688e-02   2.1941680e-04
   8.1213660e-02   2.1943919e-04
   8.1289631e-02   2.1946165e-04
   8.1365603e-02   2.1948418e-04
   8.1441575e-02   2.1950677e-04
   8.1517546e-02   2.1952943e-04
   8.1593518e-02   2.1955215e-04
   8.1669489e-02   2.1957494e-04
   8.1745461e-02   2.1959779e-04
   8.1821433e-02   2.1962071e-04
   8.1897404e-02   2.1964370e-04
   8.1973376e-02   2.1966675e-04
   8.2049348e-02   2.1968987e-04
   8.2125319e-02   2.1971305e-04
   8.2201291e-02   2.1973630e-04
   8.2277262e-02   2.1975961e-04
   8.2353234e-02   2.1978299e-04
   8.2429206e-02   2.1980643e-04
   8.2505177e-02   2.1982994e-04
   8.2581149e-02   2.1985351e-04
   8.2657120e-02   2.1987715e-04
   8.2733092e-02   2.1990085e-04
   8.2809064e-02   2.1992461e-04
   8.2885035e-02   2.1994845e-04
   8.2961007e-02   2.1997234e-04
   8.3036979e-02   2.1999630e-04
   8.3112950e-02   2.2002032e-04
   8.3188922e-02   2.2004441e-04
   8.3264893e-02   2.2006857e-04
   8.3340865e-02   2.2009278e-04
   8.3416837e-02   2.2011706e-04
   8.3492808e-02   2.2014141e-04
   8.3568780e-02   2.2016582e-04
   8.3644751e-02   2.2019029e-04
   8.3720723e-02   2.2021483e-04
   8.3796695e-02   2.2023943e-04
   8.3872666e-02   2.2026409e-04
   8.3948638e-02   2.2028882e-04
   8.4024610e-02   2.2031361e-04
   8.4100581e-02   2.2033846e-04
   8.4176553e-02   2.2036338e-04
   8.4252524e-02   2.2038836e-04
   8.4328496e-02   2.2041340e-04
   8.4404468e-02   2.2043851e-04
   8.4480439e-02   2.2046368e-04
   8.4556411e-02   2.2048891e-04
   8.4632383e-02   2.2051421e-04
   8.4708354e-02   2.2053957e-04
   8.4784326e-02   2.2056499e-04
   8.4860297e-02   2.2059047e-04
   8.4936269e-02   2.2061602e-04
   8.5012241e-02   2.2064163e-04
   8.5088212e-02   2.2066730e-04
   8.5164184e-02   2.2069304e-04
   8.5240155e-02   2.2071883e-04
   8.5316127e-02   2.2074469e-04
   8.5392099e-02   2.2077062e-04
   8.5468070e-02   2.2079660e-04
   8.5544042e-02   2.2082265e-04
   8.5620014e-02   2.2084876e-04
   8.5695985e-02   2.2087493e-04
   8.5771957e-02   2.2090116e-04
   8.5847928e-02   2.2092745e-04
   8.5923900e-02   2.2095381e-04
   8.5999872e-02   2.2098023e-04
   8.6075843e-02   2.2100671e-04
   8.6151815e-02   2.2103325e-04
   8.6227787e-02   2.2105986e-04
   8.6303758e-02   2.2108652e-04
   8.6379730e-02   2.2111325e-04
   8.6455701e-02   2.2114004e-04
   8.6531673e-02   2.2116689e-04
   8.6607645e-02   2.2119380e-04
   8.6683616e-02   2.2122078e-04
   8.6759588e-02   2.2124781e-04
   8.6835559e-02   2.2127491e-04
   8.6911531e-02   2.2130207e-04
   8.6987503e-02   2.2132929e-04
   8.7063474e-02   2.2135657e-04
   8.7139446e-02   2.2138391e-04
   8.7215418e-02   2.2141131e-04
   8.7291389e-02   2.2143877e-04
   8.7367361e-02   2.2146630e-04
   8.7443332e-02   2.2149388e-04
   8.7519304e-02   2.2152153e-04
   8.7595276e-02   2.2154924e-04
   8.7671247e-02   2.2157700e-04
   8.7747219e-02   2.2160483e-04
   8.7823190e-02   2.2163272e-04
   8.7899162e-02   2.2166067e-04
   8.7975134e-02   2.2168868e-04
   8.8051105e-02   2.2171676e-04
   8.8127077e-02   2.2174489e-04
   8.8203049e-02   2.2177308e-04
   8.8279020e-02   2.2180133e-04
   8.8354992e-02   2.2182965e-04
   8.8430963e-02   2.2185802e-04
   8.8506935e-02   2.2188645e-04
   8.8582907e-02   2.2191495e-04
   8.8658878e-02   2.2194350e-04
   8.8734850e-02   2.2197212e-04
   8.8810822e-02   2.2200079e-04
   8.8886793e-02   2.2202953e-04
   8.8962765e-02   2.2205832e-04
   8.9038736e-02   2.2208718e-04
   8.9114708e-02   2.2211609e-04
   8.9190680e-02   2.2214507e-04
   8.9266651e-02   2.2217410e-04
   8.9342623e-02   2.2220320e-04
   8.9418594e-02   2.2223235e-04
   8.9494566e-02   2.2226157e-04
   8.9570538e-02   2.2229084e-04
   8.9646509e-02   2.2232018e-04
   8.9722481e-02   2.2234957e-04
   8.9798453e-02   2.2237902e-04
   8.9874424e-02   2.2240854e-04
   8.9950396e-02   2.2243811e-04
   9.0026367e-02   2.2246774e-04
   9.0102339e-02   2.2249743e-04
   9.0178311e-02   2.2252718e-04
   9.0254282e-02   2.2255699e-04
   9.0330254e-02   2.2258686e-04
   9.0406225e-02   2.2261679e-04
   9.0482197e-02   2.2264678e-04
   9.0558169e-02   2.2267682e-04
   9.0634140e-02   2.2270693e-04
   9.0710112e-02   2.2273709e-04
   9.0786084e-02   2.2276731e-04
   9.0862055e-02   2.2279759e-04
   9.0938027e-02   2.2282793e-04
   9.1013998e-02   2.2285833e-04
   9.1089970e-02   2.2288879e-04
   9.1165942e-02   2.2291930e-04
   9.1241913e-02   2.2294987e-04
   9.1317885e-02   2.2298050e-04
   9.1393857e-02   2.2301118e-04
   9.1469828e-02   2.2304192e-04
   9.1545800e-02   2.2307272e-04
   9.1621771e-02   2.2310357e-04
   9.1697743e-02   2.2313448e-04
   9.1773715e-02   2.2316543e-04
   9.1849686e-02   2.2319644e-04
   9.1925658e-02   2.2322749e-04
   9.2001629e-02   2.2325859e-04
   9.2077601e-02   2.2328972e-04
   9.2153573e-02   2.2332087e-04
   9.2229544e-02   2.2335201e-04
   9.2305516e-02   2.2338311e-04
   9.2381488e-02   2.2341403e-04
   9.2457459e-02   2.2344439e-04
   9.2533431e-02   2.2347180e-04
   9.2609402e-02   2.2353709e-04
   9.2685374e-02   2.2354735e-04
   9.2761346e-02   2.2357698e-04
   9.2837317e-02   2.2360800e-04
   9.2913289e-02   2.2363946e-04
   9.2989261e-02   2.2367114e-04
   9.3065232e-02   2.2370297e-04
   9.3141204e-02   2.2373490e-04
   9.3217175e-02   2.2376693e-04
   9.3293147e-02   2.2379903e-04
   9.3369119e-02   2.2383121e-04
   9.3445090e-02   2.2386346e-04
   9.3521062e-02   2.2389577e-04
   9.3597033e-02   2.2392815e-04
   9.3673005e-02   2.2396059e-04
   9.3748977e-02   2.2399310e-04
   9.3824948e-02   2.2402567e-04
   9.3900920e-02   2.2405830e-04
   9.3976892e-02   2.2409098e-04
   9.4052863e-02   2.2412374e-04
   9.4128835e-02   2.2415655e-04
   9.4204806e-02   2.2418942e-04
   9.4280778e-02   2.2422235e-04
   9.4356750e-02   2.2425534e-04
   9.4432721e-02   2.2428839e-04
   9.4508693e-02   2.2432149e-04
   9.4584664e-02   2.2435466e-04
   9.4660636e-02   2.2438789e-04
   9.4736608e-02   2.2442118e-04
   9.4812579e-02   2.2445452e-04
   9.4888551e-02   2.2448792e-04
   9.4964523e-02   2.2452139e-04
   9.5040494e-02   2.2455491e-04
   9.5116466e-02   2.2458849e-04
   9.5192437e-02   2.2462213e-04
   9.5268409e-02   2.2465583e-04
   9.5344381e-02   2.2468958e-04
   9.5420352e-02   2.2472340e-04
   9.5496324e-02   2.2475727e-04
   9.5572296e-02   2.2479121e-04
   9.5648267e-02   2.2482520e-04
   9.5724239e-02   2.2485925e-04
   9.5800210e-02   2.2489335e-04
   9.5876182e-02   2.2492752e-04
   9.5952154e-02   2.2496175e-04
   9.6028125e-02   2.2499603e-04
   9.6104097e-02   2.2503037e-04
   9.6180068e-02   2.2506477e-04
   9.6256040e-02   2.2509923e-04
   9.6332012e-02   2.2513375e-04
   9.6407983e-02   2.2516833e-04
   9.6483955e-02   2.2520296e-04
   9.6559927e-02   2.2523765e-04
   9.6635898e-02   2.2527240e-04
   9.6711870e-02   2.2530721e-04
   9.6787841e-02   2.2534208e-04
   9.6863813e-02   2.2537701e-04
   9.6939785e-02   2.2541199e-04
   9.7015756e-02   2.2544703e-04
   9.7091728e-02   2.2548214e-04
   9.7167700e-02   2.2551730e-04
   9.7243671e-02   2.2555251e-04
   9.7319643e-02   2.2558779e-04
   9.7395614e-02   2.2562313e-04
   9.7471586e-02   2.2565852e-04
   9.7547558e-02   2.2569397e-04
   9.7623529e-02   2.2572948e-04
   9.7699501e-02   2.2576505e-04
   9.7775472e-02   2.2580067e-04
   9.7851444e-02   2.2583636e-04
   9.7927416e-02   2.2587210e-04
   9.8003387e-02   2.2590790e-04
   9.8079359e-02   2.2594376e-04
   9.8155331e-02   2.2597968e-04
   9.8231302e-02   2.2601566e-04
   9.8307274e-02   2.2605169e-04
   9.8383245e-02   2.2608779e-04
   9.8459217e-02   2.2612394e-04
   9.8535189e-02   2.2616015e-04
   9.8611160e-02   2.2619642e-04
   9.8687132e-02   2.2623274e-04
   9.8763103e-02   2.2626913e-04
   9.8839075e-02   2.2630557e-04
   9.8915047e-02   2.2634207e-04
   9.8991018e-02   2.2637863e-04
   9.9066990e-02   2.2641525e-04
   9.9142962e-02   2.2645193e-04
   9.9218933e-02   2.2648866e-04
   9.9294905e-02   2.2652546e-04
   9.9370876e-02   2.2656231e-04
   9.9446848e-02   2.2659922e-04
   9.9522820e-02   2.2663619e-04
   9.9598791e-02   2.2667322e-04
   9.9674763e-02   2.2671030e-04
   9.9750735e-02   2.2674745e-04
   9.9826706e-02   2.2678465e-04
   9.9902678e-02   2.2682191e-04
   9.9978649e-02   2.2685923e-04
   1.0005462e-01   2.2689661e-04
   1.0013059e-01   2.2693404e-04
   1.0020656e-01   2.2697154e-04
   1.0028254e-01   2.2700909e-04
   1.0035851e-01   2.2704670e-04
   1.0043448e-01   2.2708437e-04
   1.0051045e-01   2.2712210e-04
   1.0058642e-01   2.2715989e-04
